Rank,CCA3,Country/Territory,Capital,Continent,2022 Population,2020 Population,2015 Population,2010 Population,2000 Population,1990 Population,1980 Population,1970 Population,Area (km²),Density (per km²),Growth Rate,World Population Percentage,Country,Code,Year,GDP-Growth,GDP-Per-Capita,GDP,Host_country,Host_city,Country_Name,Country_Code,Gold,Silver,Bronze
94,HUN,Hungary,Budapest,Europe,9967308,9750573,9844246,9986825,10202055,10375989,10698679,10315366,93028,107.1431,1.0265,0.12,Hungary,HUN,1996,4.23584773722148,9707.20593020268,99659709186.8409,United States,Atlanta,Hungary,HUN,7,4,10
94,HUN,Hungary,Budapest,Europe,9967308,9750573,9844246,9986825,10202055,10375989,10698679,10315366,93028,107.1431,1.0265,0.12,Hungary,HUN,2000,4.52820591579359,11450.2838364102,116318944982.828,Australia,Sydney,Hungary,HUN,8,6,3
94,HUN,Hungary,Budapest,Europe,9967308,9750573,9844246,9986825,10202055,10375989,10698679,10315366,93028,107.1431,1.0265,0.12,Hungary,HUN,2004,3.85117296719326,13653.2219400698,137506649850.561,Greece,Athens,Hungary,HUN,8,6,3
94,HUN,Hungary,Budapest,Europe,9967308,9750573,9844246,9986825,10202055,10375989,10698679,10315366,93028,107.1431,1.0265,0.12,Hungary,HUN,2008,0.65529336957259,13092.2337567695,130922638689.071,China,Beijing,Hungary,HUN,3,5,2
94,HUN,Hungary,Budapest,Europe,9967308,9750573,9844246,9986825,10202055,10375989,10698679,10315366,93028,107.1431,1.0265,0.12,Hungary,HUN,2012,4.22465375476067,14119.4821909086,139309419213.17,Great Britain,London,Hungary,HUN,8,4,6
179,ISL,Iceland,Reykjavík,Europe,372899,366669,331060,318333,281462,255019,228263,204468,103000,3.6204,1.0069,0.0,Iceland,ISL,1984,6.27054196060324,30703.0066051748,7466357146.24641,United States,Los Angeles,Iceland,ISL,0,0,1
179,ISL,Iceland,Reykjavík,Europe,372899,366669,331060,318333,281462,255019,228263,204468,103000,3.6204,1.0069,0.0,Iceland,ISL,2000,0.681172793462537,38330.1254458548,11020792658.5685,Australia,Sydney,Iceland,ISL,0,0,1
179,ISL,Iceland,Reykjavík,Europe,372899,366669,331060,318333,281462,255019,228263,204468,103000,3.6204,1.0069,0.0,Iceland,ISL,2008,-3.4358780790073,43024.9238377351,13683689802.2771,China,Beijing,Iceland,ISL,0,1,0
2,IND,India,New Delhi,Asia,1417173173,1396387127,1322866505,1240613620,1059633675,870452165,696828385,557501301,3287590,431.0675,1.0068,17.77,India,IND,1960,2.93112773665997,338.611103338108,158834744856.639,Italy,Rome,India,IND,0,1,0
2,IND,India,New Delhi,Asia,1417173173,1396387127,1322866505,1240613620,1059633675,870452165,696828385,557501301,3287590,431.0675,1.0068,17.77,India,IND,1964,-0.055328769831405,345.421523863239,176037689338.708,Japan,Tokyo,India,IND,1,0,0
2,IND,India,New Delhi,Asia,1417173173,1396387127,1322866505,1240613620,1059633675,870452165,696828385,557501301,3287590,431.0675,1.0068,17.77,India,IND,1968,5.15722973608221,396.011663036131,219861632830.604,Mexico,Mexico City,India,IND,0,0,1
2,IND,India,New Delhi,Asia,1417173173,1396387127,1322866505,1240613620,1059633675,870452165,696828385,557501301,3287590,431.0675,1.0068,17.77,India,IND,1972,1.18533626033918,381.539554848942,232282272994.879,West Germany,Munich,India,IND,0,0,1
2,IND,India,New Delhi,Asia,1417173173,1396387127,1322866505,1240613620,1059633675,870452165,696828385,557501301,3287590,431.0675,1.0068,17.77,India,IND,1980,3.47573324031225,442.798465668973,324234528873.41,Soviet Union,Moscow,India,IND,1,0,0
2,IND,India,New Delhi,Asia,1417173173,1396387127,1322866505,1240613620,1059633675,870452165,696828385,557501301,3287590,431.0675,1.0068,17.77,India,IND,1996,6.18441582070903,757.934050558076,772701320024.783,United States,Atlanta,India,IND,0,0,1
2,IND,India,New Delhi,Asia,1417173173,1396387127,1322866505,1240613620,1059633675,870452165,696828385,557501301,3287590,431.0675,1.0068,17.77,India,IND,2000,3.80397532127105,869.201316171361,950312739671.573,Australia,Sydney,India,IND,0,0,1
2,IND,India,New Delhi,Asia,1417173173,1396387127,1322866505,1240613620,1059633675,870452165,696828385,557501301,3287590,431.0675,1.0068,17.77,India,IND,2004,8.06072889963741,1106.92639155315,1290107534501.3,Greece,Athens,India,IND,0,1,0
2,IND,India,New Delhi,Asia,1417173173,1396387127,1322866505,1240613620,1059633675,870452165,696828385,557501301,3287590,431.0675,1.0068,17.77,India,IND,2008,8.49758687599316,1357.56370057352,1675615312693.42,China,Beijing,India,IND,1,0,2
2,IND,India,New Delhi,Asia,1417173173,1396387127,1322866505,1240613620,1059633675,870452165,696828385,557501301,3287590,431.0675,1.0068,17.77,India,IND,2012,7.41022760508852,1640.18064703047,2125024908808.5,Great Britain,London,India,IND,0,2,4
4,IDN,Indonesia,Jakarta,Asia,275501339,271857970,259091970,244016173,214072421,182159874,148177096,115228394,1904569,144.6529,1.0064,3.45,Indonesia,IDN,1988,7.24213163856462,1707.81835475605,309821137734.337,South Korea,Seoul,Indonesia,INA,0,1,0
4,IDN,Indonesia,Jakarta,Asia,275501339,271857970,259091970,244016173,214072421,182159874,148177096,115228394,1904569,144.6529,1.0064,3.45,Indonesia,IDN,1992,7.53997109551439,2083.36241705891,404000352342.249,Spain,Barcelona,Indonesia,INA,2,2,1
4,IDN,Indonesia,Jakarta,Asia,275501339,271857970,259091970,244016173,214072421,182159874,148177096,115228394,1904569,144.6529,1.0064,3.45,Indonesia,IDN,1996,-13.1267254923818,2084.14288145912,428759443957.882,United States,Atlanta,Indonesia,INA,1,1,2
4,IDN,Indonesia,Jakarta,Asia,275501339,271857970,259091970,244016173,214072421,182159874,148177096,115228394,1904569,144.6529,1.0064,3.45,Indonesia,IDN,2000,4.49947539085764,2259.30770358823,491078136159.837,Australia,Sydney,Indonesia,INA,1,3,2
4,IDN,Indonesia,Jakarta,Asia,275501339,271857970,259091970,244016173,214072421,182159874,148177096,115228394,1904569,144.6529,1.0064,3.45,Indonesia,IDN,2004,5.50095178520348,2627.90524538689,602626663572.804,Greece,Athens,Indonesia,INA,1,1,2
4,IDN,Indonesia,Jakarta,Asia,275501339,271857970,259091970,244016173,214072421,182159874,148177096,115228394,1904569,144.6529,1.0064,3.45,Indonesia,IDN,2008,6.22385418062366,3122.3628152165,755094160363.073,China,Beijing,Indonesia,INA,1,1,4
4,IDN,Indonesia,Jakarta,Asia,275501339,271857970,259091970,244016173,214072421,182159874,148177096,115228394,1904569,144.6529,1.0064,3.45,Indonesia,IDN,2012,5.00666842575535,3692.97344616043,942184637117.359,Great Britain,London,Indonesia,INA,0,2,1
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,1960,8.59043296524852,3426.00575775504,79042458028.9802,Italy,Rome,Iran,IRI,0,1,3
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,1964,11.2399479206267,4711.46441278777,120728321489.5,Japan,Tokyo,Iran,IRI,0,0,2
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,1968,11.1225886890011,7014.97363757137,200024018295.243,Mexico,Mexico City,Iran,IRI,2,1,2
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,1972,6.49685414720005,9524.59700095361,302753326357.499,West Germany,Munich,Iran,IRI,0,2,1
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,1976,-14.0521704857562,7941.23443817147,285573183090.369,Canada,Montreal,Iran,IRI,0,1,1
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,1988,13.8337800132853,4137.05725666456,233190267070.579,South Korea,Seoul,Iran,IRI,0,1,0
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,1992,-1.5115877495645,4426.14290505715,268182716269.156,Spain,Barcelona,Iran,IRI,0,1,2
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,1996,2.17782313294283,4630.14445159307,296198841513.622,United States,Atlanta,Iran,IRI,1,1,1
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,2000,7.26555113029073,5080.64134626953,341849916532.911,Australia,Sydney,Iran,IRI,3,0,1
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,2004,4.99979526181062,5957.94575920198,420361433133.513,Greece,Athens,Iran,IRI,2,2,2
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,2008,5.79793830169417,6603.21226914401,487069570463.768,China,Beijing,Iran,IRI,1,0,1
17,IRN,Iran,Tehran,Asia,88550570,87290193,81790841,75373855,65544383,55793629,38520664,28449705,1648195,53.7258,1.0071,1.11,"Iran, Islamic Rep.",IRN,2012,4.60341887988824,6236.28941082747,483098855135.677,Great Britain,London,Iran,IRI,7,5,1
125,IRL,Ireland,Dublin,Europe,5023109,4946119,4665760,4524585,3768950,3485374,3391387,2937637,70273,71.4799,1.0073,0.06,Ireland,IRL,1980,2.28346840882183,18149.6549916929,63266067370.0433,Soviet Union,Moscow,Ireland,IRL,0,1,1
125,IRL,Ireland,Dublin,Europe,5023109,4946119,4665760,4524585,3768950,3485374,3391387,2937637,70273,71.4799,1.0073,0.06,Ireland,IRL,1984,-0.42833066045236,19097.9974884065,67600990729.7376,United States,Los Angeles,Ireland,IRL,0,1,0
125,IRL,Ireland,Dublin,Europe,5023109,4946119,4665760,4524585,3768950,3485374,3391387,2937637,70273,71.4799,1.0073,0.06,Ireland,IRL,1992,5.7558269451405,27224.3701321669,97745997381.35,Spain,Barcelona,Ireland,IRL,1,1,0
125,IRL,Ireland,Dublin,Europe,5023109,4946119,4665760,4524585,3768950,3485374,3391387,2937637,70273,71.4799,1.0073,0.06,Ireland,IRL,1996,8.69134389898258,37373.1284440715,138755064481.791,United States,Atlanta,Ireland,IRL,3,0,1
125,IRL,Ireland,Dublin,Europe,5023109,4946119,4665760,4524585,3768950,3485374,3391387,2937637,70273,71.4799,1.0073,0.06,Ireland,IRL,2000,5.91981611883764,47591.8934393235,187128802633.068,Australia,Sydney,Ireland,IRL,0,1,0
125,IRL,Ireland,Dublin,Europe,5023109,4946119,4665760,4524585,3768950,3485374,3391387,2937637,70273,71.4799,1.0073,0.06,Ireland,IRL,2008,1.80997976855282,48715.1768553933,222148757313.006,China,Beijing,Ireland,IRL,0,1,2
125,IRL,Ireland,Dublin,Europe,5023109,4946119,4665760,4524585,3768950,3485374,3391387,2937637,70273,71.4799,1.0073,0.06,Ireland,IRL,2012,8.55668798449921,52774.5011758522,245809905106.814,Great Britain,London,Ireland,IRL,1,1,4
98,ISR,Israel,Jerusalem,Asia,9038309,8757489,8007778,7328445,6116958,4803254,3744608,2907307,20770,435.1617,1.0155,0.11,Israel,ISR,1992,7.42784524015417,24007.7299105443,129617733787.029,Spain,Barcelona,Israel,ISR,0,1,1
98,ISR,Israel,Jerusalem,Asia,9038309,8757489,8007778,7328445,6116958,4803254,3744608,2907307,20770,435.1617,1.0155,0.11,Israel,ISR,1996,3.66479464965757,26235.7428355135,156653620470.851,United States,Atlanta,Israel,ISR,0,0,1
98,ISR,Israel,Jerusalem,Asia,9038309,8757489,8007778,7328445,6116958,4803254,3744608,2907307,20770,435.1617,1.0155,0.11,Israel,ISR,2000,0.012565258951099,26521.3776722743,174245451306.842,Australia,Sydney,Israel,ISR,0,0,1
98,ISR,Israel,Jerusalem,Asia,9038309,8757489,8007778,7328445,6116958,4803254,3744608,2907307,20770,435.1617,1.0155,0.11,Israel,ISR,2004,5.60269232468784,28532.0328493777,201256400109.656,Greece,Athens,Israel,ISR,1,0,1
98,ISR,Israel,Jerusalem,Asia,9038309,8757489,8007778,7328445,6116958,4803254,3744608,2907307,20770,435.1617,1.0155,0.11,Israel,ISR,2008,5.50756015225488,30659.1277511137,233732926323.391,China,Beijing,Israel,ISR,0,0,1
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,1960,6.20365045787139,12322.3145145879,626952585229.25,Italy,Rome,Italy,ITA,13,10,13
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,1964,5.98479422519719,14184.5318751764,744957429552.39,Japan,Tokyo,Italy,ITA,10,10,7
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,1968,5.26869296541967,17653.0152595722,950117939348.408,Mexico,Mexico City,Italy,ITA,3,4,9
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,1972,5.50014113577141,20570.8183835409,1133675656587.3,West Germany,Munich,Italy,ITA,5,3,10
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,1976,3.24013980250859,22420.5738807156,1259030532413.65,Canada,Montreal,Italy,ITA,2,7,4
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,1980,0.413585665299451,24710.5165239465,1397220277176.56,Soviet Union,Moscow,Italy,ITA,8,3,4
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,1984,2.85997188840656,27261.2766251823,1542883437376.7,United States,Los Angeles,Italy,ITA,14,6,12
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,1988,1.98577490336878,30839.278333373,1749180429217.39,South Korea,Seoul,Italy,ITA,6,4,4
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,1992,2.15102364513693,31909.2367105491,1813829506032.43,Spain,Barcelona,Italy,ITA,6,5,8
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,1996,1.61607603360557,34371.9820181408,1955997581478.94,United States,Atlanta,Italy,ITA,13,10,12
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,2000,0.248547439569109,36837.8639859992,2101931939042.18,Australia,Sydney,Italy,ITA,13,8,13
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,2004,2.00658665474469,37872.1683558927,2202038561569.49,Greece,Athens,Italy,ITA,10,11,11
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,2008,1.68652340308921,35849.3731979401,2125058244242.92,China,Beijing,Italy,ITA,8,9,10
25,ITA,Italy,Rome,Europe,59037474,59500579,60232906,59822450,56966397,56756561,56329482,53324036,301336,195.9191,0.9966,0.74,Italy,ITA,2012,0.113673237878274,33615.9717818679,2043486014884.01,Great Britain,London,Italy,ITA,8,9,11
52,CIV,Ivory Coast,Yamoussoukro,Africa,28160542,26811790,23596741,21120042,16799670,11910540,8303809,5477086,322463,87.3295,1.0248,0.35,Cote d'Ivoire,CIV,1984,3.25934876734546,1679.49126929438,17310988449.6638,United States,Los Angeles,Ivory Coast,CIV,0,1,0
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,1968,12.0644090390179,4582.61631541786,8595347631.08298,Mexico,Mexico City,Jamaica,JAM,0,1,0
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,1972,-4.22926130986544,4707.51505182244,9407069695.69226,West Germany,Munich,Jamaica,JAM,0,0,1
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,1976,-0.053700314800977,4047.12473642764,8522868312.31612,Canada,Montreal,Jamaica,JAM,1,1,0
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,1980,2.06923162402566,3728.36896670092,8329388788.64095,Soviet Union,Moscow,Jamaica,JAM,0,0,3
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,1984,1.88258818544867,3504.49970879686,8264174537.79611,United States,Los Angeles,Jamaica,JAM,0,1,2
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,1988,4.2005351147029,4276.66415497026,10349125248.5975,South Korea,Seoul,Jamaica,JAM,0,2,0
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,1992,1.38338980273649,4890.77983603601,12271176912.1473,Spain,Barcelona,Jamaica,JAM,0,3,1
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,1996,-2.33455354337818,4642.86718204628,12112650833.8266,United States,Atlanta,Jamaica,JAM,1,3,2
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,2000,1.99729094407155,4739.62865951842,12763085337.6409,Australia,Sydney,Jamaica,JAM,0,6,3
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,2004,2.89912534958872,5053.03763911805,13918122244.4502,Greece,Athens,Jamaica,JAM,2,1,2
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,2008,-1.45784841518038,4696.84189437613,13200286270.4683,China,Beijing,Jamaica,JAM,5,4,2
139,JAM,Jamaica,Kingston,North America,2827377,2820436,2794445,2733896,2612205,2392030,2135546,1859091,10991,257.2447,0.9999,0.04,Jamaica,JAM,2012,0.688117552821055,4697.18748242328,13505052829.4645,Great Britain,London,Jamaica,JAM,4,5,3
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,1960,8.90897299558078,10138.3970143565,971582862679.811,Italy,Rome,Japan,JPN,4,7,7
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,1964,10.6385615591633,13808.6979425508,1377969967687.15,Japan,Tokyo,Japan,JPN,16,5,8
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,1968,0.399050644836521,18699.7429578181,1951224678933.53,Mexico,Mexico City,Japan,JPN,11,7,7
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,1972,-1.22523982750971,21453.7065366016,2363383219485.1,West Germany,Munich,Japan,JPN,13,8,8
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,1976,5.27194150293194,24229.6229443581,2783935217060.86,Canada,Montreal,Japan,JPN,9,6,10
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,1984,3.32652561629536,31473.9984330858,3823839017632.46,United States,Los Angeles,Japan,JPN,10,8,14
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,1988,4.89271306574963,38074.4635372551,4703605002001.88,South Korea,Seoul,Japan,JPN,4,3,7
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,1992,0.993066363306738,39441.5867622391,4928660123396.16,Spain,Barcelona,Japan,JPN,3,8,11
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,1996,-1.12840982886489,41277.0667588089,5217421238313.45,United States,Atlanta,Japan,JPN,3,6,5
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,2000,0.117992776770365,42190.8048728002,5377007127014.02,Australia,Sydney,Japan,JPN,5,8,5
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,2004,1.42000655604772,44995.4944919199,5752853952769.92,Greece,Athens,Japan,JPN,16,9,12
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,2008,4.1917392586067,44507.6763859172,5700098114744.41,China,Beijing,Japan,JPN,9,8,8
11,JPN,Japan,Tokyo,Asia,123951692,125244761,127250933,128105431,126803861,123686321,117624196,105416839,377930,327.9753,0.9947,1.55,Japan,JPN,2012,0.374719476337631,46484.1552668943,5916317345749.24,Great Britain,London,Japan,JPN,7,14,17
66,KAZ,Kazakhstan,Nursultan,Asia,19397998,18979243,17835909,16627837,15236253,16866563,14172710,12265305,2724900,7.1188,1.0105,0.24,Kazakhstan,KAZ,1996,-1.89999999942478,3933.55776762162,59283829183.1558,United States,Atlanta,Kazakhstan,KAZ,3,4,4
66,KAZ,Kazakhstan,Nursultan,Asia,19397998,18979243,17835909,16627837,15236253,16866563,14172710,12265305,2724900,7.1188,1.0105,0.24,Kazakhstan,KAZ,2000,9.79999999960842,5606.85299730821,83311937130.6468,Australia,Sydney,Kazakhstan,KAZ,3,4,0
66,KAZ,Kazakhstan,Nursultan,Asia,19397998,18979243,17835909,16627837,15236253,16866563,14172710,12265305,2724900,7.1188,1.0105,0.24,Kazakhstan,KAZ,2004,10.7,7917.19534233992,121197091344.948,Greece,Athens,Kazakhstan,KAZ,1,4,3
66,KAZ,Kazakhstan,Nursultan,Asia,19397998,18979243,17835909,16627837,15236253,16866563,14172710,12265305,2724900,7.1188,1.0105,0.24,Kazakhstan,KAZ,2008,7.29999999999953,9070.48825285747,148047348240.643,China,Beijing,Kazakhstan,KAZ,2,3,4
66,KAZ,Kazakhstan,Nursultan,Asia,19397998,18979243,17835909,16627837,15236253,16866563,14172710,12265305,2724900,7.1188,1.0105,0.24,Kazakhstan,KAZ,2012,4.19999999999938,10646.0344648129,184051677947.507,Great Britain,London,Kazakhstan,KAZ,3,1,7
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,1964,14.728566401776,597.582568530237,5887051209.2518,Japan,Tokyo,Kenya,KEN,0,0,1
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,1968,-4.65544691356283,598.457426165572,6763403165.32304,Mexico,Mexico City,Kenya,KEN,3,4,2
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,1972,4.06561734723086,815.276946896821,10661654644.0086,West Germany,Munich,Kenya,KEN,2,3,4
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,1984,7.17755539087368,859.98640651891,17735121267.6206,United States,Los Angeles,Kenya,KEN,1,0,2
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,1988,4.19205097421585,917.408011957574,21765118854.9204,South Korea,Seoul,Kenya,KEN,5,2,2
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,1992,2.63278451859033,837.003708980988,22557679339.9403,Spain,Barcelona,Kenya,KEN,2,4,2
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,1996,3.29021372309346,841.49444415629,25455617585.0165,United States,Atlanta,Kenya,KEN,1,4,3
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,2000,0.546859529994521,809.961627867232,27337613463.7899,Australia,Sydney,Kenya,KEN,2,3,2
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,2004,6.47249429862482,885.809632464257,33349876084.3647,Greece,Athens,Kenya,KEN,1,4,2
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,2008,8.40569922421719,951.687961116879,40000088346.8041,China,Beijing,Kenya,KEN,6,4,6
27,KEN,Kenya,Nairobi,Africa,54027487,51985780,46851488,41517895,30851606,23162269,16187124,11473087,580367,93.0919,1.0193,0.68,Kenya,KEN,2012,5.3571256433749,1060.09501596406,49506417103.7163,Great Britain,London,Kenya,KEN,2,4,7
129,KWT,Kuwait,Kuwait City,Asia,4268873,4360444,3908743,2943356,1934901,1674938,1493870,802786,17818,239.5821,1.0044,0.05,Kuwait,KWT,2000,3.0000000094383,35636.3603621936,76154795184.9267,Australia,Sydney,Kuwait,KUW,0,0,1
